Plot Title: EagleRiverWtrLvl												
#	"Date Time, GMT-08:00"	"Abs Pres, psi (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °F (LGR S/N: 9939973, SEN S/N: 9939973)"	Ave Temp	"Abs Pres Barom., psi (LGR S/N: 9939974, SEN S/N: 9939974)"	"Sensor Depth, feet (LGR S/N: 9939973)"	Ave Depth	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
5832	9/21/2014 5:45	15.2303	42.2		14.518	1.64						
5833	9/21/2014 6:00	15.212	42.0		14.5154	1.61						
5834	9/21/2014 6:15	15.2016	42.0		14.5148	1.58						
5835	9/21/2014 6:30	15.1937	41.8		14.5141	1.57						
5836	9/21/2014 6:45	15.2042	41.8		14.5094	1.60						
5837	9/21/2014 7:00	15.2014	41.6		14.509	1.60						
5838	9/21/2014 7:15	15.1911	41.6		14.5067	1.58						
5839	9/21/2014 7:30	15.1936	41.4		14.5064	1.59						
5840	9/21/2014 7:45	15.1676	41.4		14.5061	1.53						
5841	9/21/2014 8:00	15.1805	41.3		14.5059	1.56						
5842	9/21/2014 8:15	15.1753	41.3		14.5019	1.55						
5843	9/21/2014 8:30	15.1805	41.1		14.5006	1.57						
5844	9/21/2014 8:45	15.1596	41.1		14.4974	1.53						
5845	9/21/2014 9:00	15.1675	41.1		14.4978	1.55						
5846	9/21/2014 9:15	15.1622	40.9		14.4981	1.53						
5847	9/21/2014 9:30	15.157	40.9		14.4964	1.52						
5848	9/21/2014 9:45	15.157	40.9		14.4907	1.54						
5849	9/21/2014 10:00	15.1466	40.9		14.4919	1.51						
5850	9/21/2014 10:15	15.144	40.9		14.4896	1.51						
5851	9/21/2014 10:30	15.1309	40.9		14.4833	1.49						
5852	9/21/2014 10:45	15.1363	41.1		14.4833	1.51						
5853	9/21/2014 11:00	15.1206	41.1		14.4806	1.48						
5854	9/21/2014 11:15	15.1258	41.1		14.478	1.50						
5855	9/21/2014 11:30	15.1206	41.1		14.4752	1.49						
5856	9/21/2014 11:45	15.1154	41.1		14.4749	1.48						
5857	9/21/2014 12:00	15.1051	41.3		14.4707	1.46						
5858	9/21/2014 12:15	15.0896	41.3		14.4678	1.43						
5859	9/21/2014 12:30	15.0948	41.3		14.4678	1.45						
5860	9/21/2014 12:45	15.0999	41.3		14.4649	1.47						
5861	9/21/2014 13:00	15.0896	41.4		14.4591	1.45						
5862	9/21/2014 13:15	15.0791	41.4		14.4581	1.43						
5863	9/21/2014 13:30	15.0767	41.6		14.4549	1.43						
5864	9/21/2014 13:45	15.0688	41.6		14.4488	1.43						
5865	9/21/2014 14:00	15.0559	41.6		14.4471	1.41						
5866	9/21/2014 14:15	15.0585	41.8		14.4411	1.42						
5867	9/21/2014 14:30	15.0509	42.0		14.4379	1.41						
5868	9/21/2014 14:45	15.0482	42.2		14.4344	1.42						
5869	9/21/2014 15:00	15.0406	42.2		14.4301	1.41						
5870	9/21/2014 15:15	15.0406	42.2		14.4294	1.41						
5871	9/21/2014 15:30	15.0172	42.4		14.4239	1.37						
5872	9/21/2014 15:45	15.0198	42.5		14.4205	1.38						
5873	9/21/2014 16:00	15.0301	42.4		14.4163	1.42						
5874	9/21/2014 16:15	15.0094	42.4		14.4137	1.37						
5875	9/21/2014 16:30	15.0042	42.4		14.4121	1.37						
5876	9/21/2014 16:45	14.9991	42.5		14.4091	1.36						
5877	9/21/2014 17:00	15.0043	42.5		14.4054	1.38						
5878	9/21/2014 17:15	15.0017	42.5		14.4062	1.37						
5879	9/21/2014 17:30	14.9886	42.5		14.4005	1.36						
5880	9/21/2014 17:45	14.9756	42.5		14.3993	1.33						
5881	9/21/2014 18:00	14.9809	42.7		14.3963	1.35						
5882	9/21/2014 18:15	14.9653	42.7		14.3915	1.32						
5883	9/21/2014 18:30	14.9679	42.7		14.3866	1.34						
5884	9/21/2014 18:45	14.9731	42.7		14.3809	1.37						
5885	9/21/2014 19:00	14.9653	42.7		14.3786	1.35						
5886	9/21/2014 19:15	14.9575	42.7		14.3789	1.34						
5887	9/21/2014 19:30	14.955	42.7		14.3743	1.34						
5888	9/21/2014 19:45	14.9498	42.7		14.3738	1.33						
5889	9/21/2014 20:00	14.9445	42.7		14.3756	1.31						
5890	9/21/2014 20:15	14.9498	42.7		14.3737	1.33						
5891	9/21/2014 20:30	14.9524	42.7		14.37	1.34						
5892	9/21/2014 20:45	14.9472	42.7		14.3711	1.33						
5893	9/21/2014 21:00	14.9498	42.7		14.3716	1.33						
5894	9/21/2014 21:15	14.9524	42.7		14.3763	1.33						
5895	9/21/2014 21:30	14.9627	42.7		14.3808	1.34						
5896	9/21/2014 21:45	14.955	42.9		14.3795	1.33						
5897	9/21/2014 22:00	14.955	42.9		14.3806	1.33						
5898	9/21/2014 22:15	14.955	42.9		14.3799	1.33						
5899	9/21/2014 22:30	14.955	43.1		14.3817	1.32						
5900	9/21/2014 22:45	14.955	43.1		14.3817	1.32						
5901	9/21/2014 23:00	14.9473	43.3		14.3819	1.30						
5902	9/21/2014 23:15	14.9473	43.3		14.3857	1.30						
5903	9/21/2014 23:30	14.9448	43.5		14.3834	1.30						
5904	9/21/2014 23:45	14.9422	43.5		14.387	1.28						
5905	9/22/2014 0:00	14.9448	43.5	42.1	14.3882	1.28	1.26					
5906	9/22/2014 0:15	14.9448	43.5		14.3889	1.28						
5907	9/22/2014 0:30	14.9551	43.5		14.3899	1.30						
5908	9/22/2014 0:45	14.9474	43.5		14.3924	1.28						
5909	9/22/2014 1:00	14.9551	43.5		14.3972	1.29						
5910	9/22/2014 1:15	14.9577	43.5		14.3998	1.29						
5911	9/22/2014 1:30	14.9551	43.5		14.4025	1.28						
5912	9/22/2014 1:45	14.9656	43.3		14.4053	1.29						
5913	9/22/2014 2:00	14.9682	43.3		14.4083	1.29						
5914	9/22/2014 2:15	14.9656	43.3		14.4112	1.28						
5915	9/22/2014 2:30	14.9759	43.1		14.4146	1.30						
5916	9/22/2014 2:45	14.9811	43.1		14.4176	1.30						
5917	9/22/2014 3:00	14.968	43.1		14.4188	1.27						
5918	9/22/2014 3:15	14.9836	42.9		14.4201	1.30						
5919	9/22/2014 3:30	14.994	42.9		14.4276	1.31						
5920	9/22/2014 3:45	14.9888	42.7		14.4273	1.30						
5921	9/22/2014 4:00	14.9862	42.7		14.431	1.28						
5922	9/22/2014 4:15	14.9991	42.5		14.4365	1.30						
5923	9/22/2014 4:30	15.0094	42.5		14.4402	1.31						
5924	9/22/2014 4:45	14.9989	42.4		14.4418	1.29						
5925	9/22/2014 5:00	15.0146	42.4		14.4453	1.31						
5926	9/22/2014 5:15	15.0171	42.2		14.4491	1.31						
5927	9/22/2014 5:30	15.0197	42.2		14.4508	1.31						
5928	9/22/2014 5:45	15.0223	42.2		14.4529	1.31						
5929	9/22/2014 6:00	15.0223	42.0		14.4587	1.30						
5930	9/22/2014 6:15	15.0326	42.0		14.4607	1.32						
5931	9/22/2014 6:30	15.03	42.0		14.4624	1.31						
5932	9/22/2014 6:45	15.0352	42.0		14.4627	1.32						
5933	9/22/2014 7:00	15.0378	41.8		14.4656	1.32						
5934	9/22/2014 7:15	15.0481	41.8		14.4664	1.34						
5935	9/22/2014 7:30	15.0455	41.8		14.4724	1.32						
5936	9/22/2014 7:45	15.0481	41.6		14.4759	1.32						
5937	9/22/2014 8:00	15.0377	41.6		14.4797	1.29						
5938	9/22/2014 8:15	15.0532	41.4		14.4836	1.31						
5939	9/22/2014 8:30	15.0532	41.4		14.4874	1.31						
5940	9/22/2014 8:45	15.061	41.3		14.4894	1.32						
5941	9/22/2014 9:00	15.061	41.3		14.4914	1.31						
5942	9/22/2014 9:15	15.061	41.3		14.4916	1.31						
5943	9/22/2014 9:30	15.0583	41.1		14.4939	1.30						
5944	9/22/2014 9:45	15.0739	41.1		14.4988	1.33						
5945	9/22/2014 10:00	15.0765	41.1		14.4993	1.33						
5946	9/22/2014 10:15	15.0687	41.1		14.5022	1.31						
5947	9/22/2014 10:30	15.0868	41.1		14.5026	1.35						
5948	9/22/2014 10:45	15.0739	41.1		14.5036	1.32						
5949	9/22/2014 11:00	15.0713	41.3		14.5049	1.31						
5950	9/22/2014 11:15	15.0713	41.3		14.5112	1.29						
5951	9/22/2014 11:30	15.0817	41.3		14.5097	1.32						
5952	9/22/2014 11:45	15.0713	41.3		14.511	1.29						
5953	9/22/2014 12:00	15.0844	41.3		14.5154	1.31						
5954	9/22/2014 12:15	15.0844	41.3		14.5178	1.31						
5955	9/22/2014 12:30	15.0817	41.3		14.5206	1.29						
5956	9/22/2014 12:45	15.0817	41.3		14.5232	1.29						
5957	9/22/2014 13:00	15.0844	41.3		14.5239	1.29						
5958	9/22/2014 13:15	15.0896	41.4		14.5273	1.30						
5959	9/22/2014 13:30	15.0817	41.4		14.5281	1.28						
5960	9/22/2014 13:45	15.0791	41.4		14.5326	1.26						
5961	9/22/2014 14:00	15.0767	41.6		14.5335	1.25						
5962	9/22/2014 14:15	15.0741	41.6		14.5358	1.24						
5963	9/22/2014 14:30	15.0845	41.6		14.5379	1.26						
5964	9/22/2014 14:45	15.0768	41.8		14.5402	1.24						
5965	9/22/2014 15:00	15.0793	41.8		14.5409	1.24						
5966	9/22/2014 15:15	15.0819	41.8		14.5408	1.25						
5967	9/22/2014 15:30	15.0873	42.0		14.5444	1.25						
5968	9/22/2014 15:45	15.0794	42.0		14.5464	1.23						
5969	9/22/2014 16:00	15.0794	42.0		14.5479	1.23						
5970	9/22/2014 16:15	15.077	42.2		14.5466	1.22						
5971	9/22/2014 16:30	15.0744	42.2		14.5493	1.21						
5972	9/22/2014 16:45	15.0846	42.2		14.548	1.24						
5973	9/22/2014 17:00	15.077	42.2		14.5499	1.22						
5974	9/22/2014 17:15	15.0794	42.2		14.5513	1.22						
5975	9/22/2014 17:30	15.0846	42.2		14.5538	1.23						
5976	9/22/2014 17:45	15.0794	42.2		14.5548	1.21						
5977	9/22/2014 18:00	15.082	42.2		14.5553	1.22						
5978	9/22/2014 18:15	15.0742	42.0		14.5542	1.20						
5979	9/22/2014 18:30	15.0794	42.0		14.5515	1.22						
5980	9/22/2014 18:45	15.0794	42.0		14.556	1.21						
5981	9/22/2014 19:00	15.082	42.0		14.5571	1.21						
5982	9/22/2014 19:15	15.0742	42.0		14.557	1.19						
5983	9/22/2014 19:30	15.0794	42.0		14.5596	1.20						
5984	9/22/2014 19:45	15.082	42.2		14.5629	1.20						
5985	9/22/2014 20:00	15.077	42.2		14.5644	1.18						
5986	9/22/2014 20:15	15.0873	42.2		14.5679	1.20						
5987	9/22/2014 20:30	15.0846	42.2		14.5718	1.18						
5988	9/22/2014 20:45	15.0794	42.2		14.574	1.17						
5989	9/22/2014 21:00	15.082	42.2		14.5747	1.17						
5990	9/22/2014 21:15	15.0925	42.2		14.5792	1.18						
5991	9/22/2014 21:30	15.0899	42.2		14.584	1.17						
5992	9/22/2014 21:45	15.0925	42.2		14.5853	1.17						
5993	9/22/2014 22:00	15.0873	42.2		14.5885	1.15						
5994	9/22/2014 22:15	15.0925	42.2		14.5901	1.16						
5995	9/22/2014 22:30	15.0848	42.4		14.5953	1.13						
5996	9/22/2014 22:45	15.0977	42.4		14.5988	1.15						
5997	9/22/2014 23:00	15.1029	42.4		14.6001	1.16						
5998	9/22/2014 23:15	15.0952	42.4		14.6012	1.14						
5999	9/22/2014 23:30	15.1029	42.4		14.6046	1.15						
6000	9/22/2014 23:45	15.0926	42.4		14.6081	1.12						
6001	9/23/2014 0:00	15.1055	42.4	41.7	14.6117	1.14	1.08					
6002	9/23/2014 0:15	15.1029	42.2		14.6131	1.13						
6003	9/23/2014 0:30	15.1029	42.2		14.6146	1.13						
6004	9/23/2014 0:45	15.1029	42.2		14.6163	1.12						
6005	9/23/2014 1:00	15.1055	42.2		14.6182	1.12						
6006	9/23/2014 1:15	15.1028	42.0		14.6199	1.11						
6007	9/23/2014 1:30	15.1132	42.0		14.6234	1.13						
6008	9/23/2014 1:45	15.1106	41.8		14.6272	1.12						
6009	9/23/2014 2:00	15.1106	41.8		14.6289	1.11						
6010	9/23/2014 2:15	15.108	41.8		14.6307	1.10						
6011	9/23/2014 2:30	15.108	41.8		14.6346	1.09						
6012	9/23/2014 2:45	15.1131	41.8		14.6346	1.10						
6013	9/23/2014 3:00	15.1157	41.8		14.631	1.12						
6014	9/23/2014 3:15	15.1209	41.8		14.6301	1.13						
6015	9/23/2014 3:30	15.1131	41.6		14.6308	1.11						
6016	9/23/2014 3:45	15.1105	41.6		14.6314	1.11						
6017	9/23/2014 4:00	15.1157	41.6		14.6318	1.12						
6018	9/23/2014 4:15	15.1079	41.6		14.6321	1.10						
6019	9/23/2014 4:30	15.1234	41.4		14.6345	1.13						
6020	9/23/2014 4:45	15.1286	41.4		14.6388	1.13						
6021	9/23/2014 5:00	15.1182	41.4		14.6392	1.11						
6022	9/23/2014 5:15	15.1338	41.4		14.6375	1.15						
6023	9/23/2014 5:30	15.1312	41.4		14.6384	1.14						
6024	9/23/2014 5:45	15.1337	41.3		14.6407	1.14						
6025	9/23/2014 6:00	15.1286	41.3		14.6391	1.13						
6026	9/23/2014 6:15	15.1311	41.3		14.6414	1.13						
6027	9/23/2014 6:30	15.1286	41.3		14.64	1.13						
6028	9/23/2014 6:45	15.1337	41.3		14.6423	1.13						
6029	9/23/2014 7:00	15.1285	41.1		14.6424	1.12						
6030	9/23/2014 7:15	15.1337	41.1		14.6424	1.13						
6031	9/23/2014 7:30	15.1285	41.1		14.6407	1.13						
6032	9/23/2014 7:45	15.1285	41.1		14.6427	1.12						
6033	9/23/2014 8:00	15.1285	40.9		14.6427	1.12						
6034	9/23/2014 8:15	15.1285	40.9		14.6427	1.12						
6035	9/23/2014 8:30	15.1361	40.9		14.643	1.14						
6036	9/23/2014 8:45	15.1285	40.9		14.6456	1.11						
6037	9/23/2014 9:00	15.1361	40.9		14.6463	1.13						
6038	9/23/2014 9:15	15.1361	40.9		14.6474	1.13						
6039	9/23/2014 9:30	15.1285	40.9		14.6488	1.11						
6040	9/23/2014 9:45	15.1309	40.9		14.6478	1.11						
6041	9/23/2014 10:00	15.1361	40.9		14.6468	1.13						
6042	9/23/2014 10:15	15.1285	40.9		14.6498	1.10						
6043	9/23/2014 10:30	15.1361	40.9		14.6507	1.12						
6044	9/23/2014 10:45	15.1361	40.9		14.6537	1.11						
6045	9/23/2014 11:00	15.1361	40.9		14.653	1.11						
6046	9/23/2014 11:15	15.1387	40.9		14.6542	1.12						
6047	9/23/2014 11:30	15.1285	40.9		14.6558	1.09						
6048	9/23/2014 11:45	15.1363	41.1		14.655	1.11						
6049	9/23/2014 12:00	15.1311	41.1		14.6561	1.10						
6050	9/23/2014 12:15	15.1285	41.1		14.6532	1.10						
6051	9/23/2014 12:30	15.1258	41.1		14.6521	1.09						
6052	9/23/2014 12:45	15.126	41.3		14.6535	1.09						
6053	9/23/2014 13:00	15.1286	41.3		14.6549	1.09						
6054	9/23/2014 13:15	15.1208	41.4		14.6536	1.08						
6055	9/23/2014 13:30	15.1286	41.4		14.6542	1.09						
6056	9/23/2014 13:45	15.1234	41.4		14.6521	1.09						
6057	9/23/2014 14:00	15.1183	41.6		14.6524	1.08						
6058	9/23/2014 14:15	15.1235	41.6		14.6513	1.09						
6059	9/23/2014 14:30	15.1183	41.8		14.6497	1.08						
6060	9/23/2014 14:45	15.108	42.0		14.6482	1.06						
6061	9/23/2014 15:00	15.1106	42.0		14.6465	1.07						
6062	9/23/2014 15:15	15.1028	42.0		14.6446	1.06						
6063	9/23/2014 15:30	15.1055	42.2		14.6453	1.06						
6064	9/23/2014 15:45	15.0977	42.2		14.6455	1.04						
6065	9/23/2014 16:00	15.1081	42.4		14.6433	1.07						
6066	9/23/2014 16:15	15.0952	42.4		14.6413	1.05						
6067	9/23/2014 16:30	15.0977	42.4		14.6405	1.06						
6068	9/23/2014 16:45	15.0926	42.4		14.6397	1.05						
6069	9/23/2014 17:00	15.0874	42.4		14.6368	1.04						
6070	9/23/2014 17:15	15.0978	42.5		14.6362	1.07						
6071	9/23/2014 17:30	15.0848	42.5		14.6366	1.03						
6072	9/23/2014 17:45	15.0796	42.4		14.6334	1.03						
6073	9/23/2014 18:00	15.0796	42.4		14.6295	1.04						
6074	9/23/2014 18:15	15.0874	42.4		14.6308	1.05						
6075	9/23/2014 18:30	15.0796	42.4		14.6298	1.04						
6076	9/23/2014 18:45	15.0796	42.4		14.6269	1.04						
6077	9/23/2014 19:00	15.0744	42.4		14.6247	1.04						
6078	9/23/2014 19:15	15.0794	42.2		14.6263	1.05						
6079	9/23/2014 19:30	15.0665	42.2		14.6268	1.01						
6080	9/23/2014 19:45	15.0873	42.2		14.6285	1.06						
6081	9/23/2014 20:00	15.0744	42.2		14.6271	1.03						
6082	9/23/2014 20:15	15.069	42.0		14.6262	1.02						
6083	9/23/2014 20:30	15.0742	42.0		14.6258	1.03						
6084	9/23/2014 20:45	15.0716	42.0		14.6298	1.02						
6085	9/23/2014 21:00	15.0716	42.0		14.6302	1.02						
6086	9/23/2014 21:15	15.0716	42.0		14.6307	1.02						
6087	9/23/2014 21:30	15.0716	41.8		14.6314	1.02						
6088	9/23/2014 21:45	15.0793	41.8		14.6363	1.02						
6089	9/23/2014 22:00	15.0742	41.8		14.6356	1.01						
6090	9/23/2014 22:15	15.069	41.8		14.6368	1.00						
6091	9/23/2014 22:30	15.069	41.8		14.6381	0.99						
6092	9/23/2014 22:45	15.0741	41.6		14.6392	1.00						
6093	9/23/2014 23:00	15.0741	41.6		14.6385	1.01						
6094	9/23/2014 23:15	15.0741	41.6		14.6397	1.00						
6095	9/23/2014 23:30	15.061	41.6		14.6413	0.97						
6096	9/23/2014 23:45	15.0688	41.6		14.6407	0.99						
6097	9/24/2014 0:00	15.0688	41.6	40.3	14.6404	0.99	0.95					
6098	9/24/2014 0:15	15.0688	41.4		14.6442	0.98						
6099	9/24/2014 0:30	15.0741	41.4		14.6442	0.99						
6100	9/24/2014 0:45	15.0688	41.4		14.6437	0.98						
6101	9/24/2014 1:00	15.0688	41.4		14.6455	0.98						
6102	9/24/2014 1:15	15.0741	41.4		14.6449	0.99						
6103	9/24/2014 1:30	15.0713	41.3		14.6446	0.98						
6104	9/24/2014 1:45	15.0687	41.3		14.6485	0.97						
6105	9/24/2014 2:00	15.0739	41.3		14.6462	0.99						
6106	9/24/2014 2:15	15.0739	41.3		14.6459	0.99						
6107	9/24/2014 2:30	15.0739	41.1		14.6477	0.98						
6108	9/24/2014 2:45	15.0713	41.1		14.6494	0.97						
6109	9/24/2014 3:00	15.079	41.1		14.6491	0.99						
6110	9/24/2014 3:15	15.0739	41.1		14.6488	0.98						
6111	9/24/2014 3:30	15.0842	40.9		14.6527	1.00						
6112	9/24/2014 3:45	15.0738	40.9		14.6524	0.97						
6113	9/24/2014 4:00	15.0764	40.9		14.6521	0.98						
6114	9/24/2014 4:15	15.0738	40.9		14.6542	0.97						
6115	9/24/2014 4:30	15.0686	40.7		14.6539	0.96						
6116	9/24/2014 4:45	15.0764	40.7		14.6536	0.98						
6117	9/24/2014 5:00	15.0867	40.7		14.6577	0.99						
6118	9/24/2014 5:15	15.0736	40.5		14.6553	0.97						
6119	9/24/2014 5:30	15.0684	40.5		14.6532	0.96						
6120	9/24/2014 5:45	15.0815	40.5		14.655	0.98						
6121	9/24/2014 6:00	15.0762	40.5		14.6529	0.98						
6122	9/24/2014 6:15	15.0788	40.3		14.6549	0.98						
6123	9/24/2014 6:30	15.0762	40.3		14.6546	0.97						
6124	9/24/2014 6:45	15.0735	40.1		14.6546	0.97						
6125	9/24/2014 7:00	15.0709	40.1		14.6564	0.96						
6126	9/24/2014 7:15	15.0683	39.9		14.6564	0.95						
6127	9/24/2014 7:30	15.0735	39.9		14.6581	0.96						
6128	9/24/2014 7:45	15.0838	39.8		14.6561	0.99						
6129	9/24/2014 8:00	15.0707	39.8		14.654	0.96						
6130	9/24/2014 8:15	15.0786	39.8		14.6561	0.98						
6131	9/24/2014 8:30	15.0786	39.6		14.654	0.98						
6132	9/24/2014 8:45	15.0707	39.6		14.6543	0.96						
6133	9/24/2014 9:00	15.081	39.4		14.6569	0.98						
6134	9/24/2014 9:15	15.0681	39.4		14.6539	0.96						
6135	9/24/2014 9:30	15.081	39.4		14.6517	0.99						
6136	9/24/2014 9:45	15.0732	39.2		14.6487	0.98						
6137	9/24/2014 10:00	15.0706	39.2		14.6495	0.97						
6138	9/24/2014 10:15	15.0758	39.2		14.6482	0.99						
6139	9/24/2014 10:30	15.0758	39.2		14.6478	0.99						
6140	9/24/2014 10:45	15.0627	39.2		14.6456	0.96						
6141	9/24/2014 11:00	15.0706	39.0		14.6469	0.98						
6142	9/24/2014 11:15	15.0758	39.2		14.6468	0.99						
6143	9/24/2014 11:30	15.068	39.2		14.6466	0.97						
6144	9/24/2014 11:45	15.081	39.2		14.6468	1.00						
6145	9/24/2014 12:00	15.0732	39.2		14.6503	0.98						
6146	9/24/2014 12:15	15.0654	39.2		14.6478	0.96						
6147	9/24/2014 12:30	15.0681	39.4		14.6466	0.97						
6148	9/24/2014 12:45	15.0629	39.4		14.6442	0.97						
6149	9/24/2014 13:00	15.0655	39.6		14.644	0.97						
6150	9/24/2014 13:15	15.0603	39.6		14.6416	0.97						
6151	9/24/2014 13:30	15.0656	39.8		14.6418	0.98						
6152	9/24/2014 13:45	15.0604	39.8		14.6401	0.97						
6153	9/24/2014 14:00	15.0578	39.9		14.6405	0.96						
6154	9/24/2014 14:15	15.0552	39.9		14.6371	0.97						
6155	9/24/2014 14:30	15.0527	40.1		14.6376	0.96						
6156	9/24/2014 14:45	15.0527	40.1		14.6363	0.96						
6157	9/24/2014 15:00	15.0527	40.3		14.6336	0.97						
6158	9/24/2014 15:15	15.0451	40.3		14.6342	0.95						
6159	9/24/2014 15:30	15.0372	40.5		14.633	0.93						
6160	9/24/2014 15:45	15.0424	40.5		14.6324	0.95						
6161	9/24/2014 16:00	15.0372	40.5		14.6321	0.93						
6162	9/24/2014 16:15	15.0321	40.7		14.6314	0.92						
6163	9/24/2014 16:30	15.0321	40.7		14.631	0.93						
6164	9/24/2014 16:45	15.04	40.7		14.6297	0.95						
6165	9/24/2014 17:00	15.0321	40.7		14.6292	0.93						
6166	9/24/2014 17:15	15.0374	40.7		14.6304	0.94						
6167	9/24/2014 17:30	15.0295	40.7		14.6297	0.92						
6168	9/24/2014 17:45	15.0374	40.7		14.6317	0.94						
6169	9/24/2014 18:00	15.0295	40.7		14.6294	0.92						
6170	9/24/2014 18:15	15.0348	40.7		14.63	0.93						
6171	9/24/2014 18:30	15.0348	40.7		14.6295	0.94						
6172	9/24/2014 18:45	15.0321	40.7		14.6301	0.93						
6173	9/24/2014 19:00	15.0348	40.7		14.6294	0.94						
6174	9/24/2014 19:15	15.0372	40.5		14.6287	0.94						
6175	9/24/2014 19:30	15.032	40.5		14.6292	0.93						
6176	9/24/2014 19:45	15.0346	40.5		14.6331	0.93						
6177	9/24/2014 20:00	15.032	40.5		14.6358	0.91						
6178	9/24/2014 20:15	15.0372	40.5		14.6372	0.92						
6179	9/24/2014 20:30	15.0346	40.3		14.6388	0.91						
6180	9/24/2014 20:45	15.0346	40.3		14.6411	0.91						
6181	9/24/2014 21:00	15.032	40.3		14.6413	0.90						
6182	9/24/2014 21:15	15.0346	40.3		14.644	0.90						
6183	9/24/2014 21:30	15.032	40.3		14.6429	0.90						
6184	9/24/2014 21:45	15.032	40.3		14.6442	0.90						
6185	9/24/2014 22:00	15.0372	40.3		14.6433	0.91						
6186	9/24/2014 22:15	15.0398	40.3		14.6469	0.91						
6187	9/24/2014 22:30	15.0398	40.3		14.6504	0.90						
6188	9/24/2014 22:45	15.0346	40.3		14.6517	0.88						
6189	9/24/2014 23:00	15.0319	40.1		14.6549	0.87						
6190	9/24/2014 23:15	15.032	40.3		14.6564	0.87						
6191	9/24/2014 23:30	15.0345	40.1		14.6581	0.87						
6192	9/24/2014 23:45	15.0398	40.3		14.6617	0.87						
6193	9/25/2014 0:00	15.0372	40.3	39.3	14.6614	0.87	0.84					
6194	9/25/2014 0:15	15.0372	40.3		14.6632	0.86						
6195	9/25/2014 0:30	15.0424	40.3		14.6649	0.87						
6196	9/25/2014 0:45	15.0398	40.3		14.6664	0.86						
6197	9/25/2014 1:00	15.0424	40.3		14.6662	0.87						
6198	9/25/2014 1:15	15.0346	40.3		14.6677	0.85						
6199	9/25/2014 1:30	15.0372	40.3		14.6714	0.84						
6200	9/25/2014 1:45	15.0423	40.1		14.6732	0.85						
6201	9/25/2014 2:00	15.0371	40.1		14.6749	0.84						
6202	9/25/2014 2:15	15.0371	40.1		14.6746	0.84						
6203	9/25/2014 2:30	15.0371	40.1		14.6765	0.83						
6204	9/25/2014 2:45	15.0397	40.1		14.6783	0.83						
6205	9/25/2014 3:00	15.0397	40.1		14.68	0.83						
6206	9/25/2014 3:15	15.0397	40.1		14.6777	0.84						
6207	9/25/2014 3:30	15.0371	40.1		14.6797	0.82						
6208	9/25/2014 3:45	15.0449	40.1		14.6794	0.84						
6209	9/25/2014 4:00	15.0423	40.1		14.6814	0.83						
6210	9/25/2014 4:15	15.0397	39.9		14.6812	0.83						
6211	9/25/2014 4:30	15.05	39.9		14.6829	0.85						
6212	9/25/2014 4:45	15.0397	39.9		14.6846	0.82						
6213	9/25/2014 5:00	15.05	39.8		14.6846	0.84						
6214	9/25/2014 5:15	15.0448	39.8		14.6845	0.83						
6215	9/25/2014 5:30	15.0551	39.6		14.6845	0.86						
6216	9/25/2014 5:45	15.0369	39.6		14.6842	0.81						
6217	9/25/2014 6:00	15.0446	39.4		14.6819	0.84						
6218	9/25/2014 6:15	15.042	39.2		14.6819	0.83						
6219	9/25/2014 6:30	15.0342	39.2		14.6859	0.80						
6220	9/25/2014 6:45	15.0523	39.0		14.6781	0.86						
6221	9/25/2014 7:00	15.0419	38.8		14.6798	0.84						
6222	9/25/2014 7:15	15.0497	38.8		14.6816	0.85						
6223	9/25/2014 7:30	15.0443	38.6		14.6833	0.83						
6224	9/25/2014 7:45	15.0548	38.6		14.681	0.86						
6225	9/25/2014 8:00	15.0443	38.4		14.683	0.83						
6226	9/25/2014 8:15	15.0417	38.4		14.681	0.83						
6227	9/25/2014 8:30	15.0496	38.4		14.683	0.85						
6228	9/25/2014 8:45	15.0572	38.3		14.6833	0.86						
6229	9/25/2014 9:00	15.0572	38.3		14.6819	0.87						
6230	9/25/2014 9:15	15.0546	38.3		14.6829	0.86						
6231	9/25/2014 9:30	15.0572	38.3		14.6838	0.86						
6232	9/25/2014 9:45	15.0546	38.1		14.6845	0.85						
6233	9/25/2014 10:00	15.0546	38.1		14.6857	0.85						
6234	9/25/2014 10:15	15.0675	38.1		14.6843	0.88						
6235	9/25/2014 10:30	15.0572	38.1		14.6835	0.86						
6236	9/25/2014 10:45	15.0546	38.1		14.6828	0.86						
6237	9/25/2014 11:00	15.052	38.1		14.682	0.85						
6238	9/25/2014 11:15	15.0468	38.1		14.6798	0.85						
6239	9/25/2014 11:30	15.0494	38.1		14.678	0.86						
6240	9/25/2014 11:45	15.0416	38.1		14.6768	0.84						
6241	9/25/2014 12:00	15.0494	38.3		14.6774	0.86						
6242	9/25/2014 12:15	15.0468	38.3		14.6735	0.86						
